"","start","end","chr_name","targets","CUB_dmel","ns","s"
"4444",24053311,24054873,"2R",8.88688032115399,0.269299403671333,17,16
"4445",24167772,24173393,"2R",70.8555455877949,0.316319399945513,121,103
"4446",24261994,24264836,"2R",12.5966379912094,0.199946634781101,28,35
"4447",24306082,24312144,"2R",18.4942757143031,0.402049472050067,27,19
"4448",24267723,24268415,"2R",4.73942012837732,0.236971006418866,12,8
"4449",24415574,24425973,"2R",21.5637842167226,0.127596356311968,101,68
"4451",24610963,24611271,"2R",4.39737848568222,0.191190368942705,14,9
"4452",24744267,24756085,"2R",12.1040191181697,0.10711521343513,72,41
"4458",25172398,25172638,"2R",1.32267055931566,0.330667639828916,2,2
"4459",25253627,25254474,"2R",8.81853944095426,0.489918857830792,8,10
"4460",9990298,9993074,"2R",18.2585558301161,0.219982600362844,48,35
"4461",9116323,9121128,"2R",4.45165015603354,0.105991670381751,22,20
"4463",23669343,23678686,"2R",26.8559023929582,0.223799186607985,56,64
"4464",23665621,23678686,"2R",33.4831773824551,0.22777671688745,73,74
"4465",23670056,23678686,"2R",34.3584334634554,0.205739122535661,87,80
"4466",23665621,23678686,"2R",32.4870178356637,0.219506877267998,73,75
"4467",23665621,23678791,"2R",31.7381587167359,0.207438945861019,76,77
"4468",23672876,23678686,"2R",27.2125506779692,0.161021009928812,81,88
"4469",21299904,21308994,"2R",14.7810489031353,0.0798975616385691,46,139
"4470",21299904,21310140,"2R",13.6607385418804,0.0726635028823425,52,136
"4473",13179007,13185143,"2R",26.7368607779467,0.166067458248116,84,77
"4474",15419452,15463407,"2R",4.99281126261576,0.121775884454043,15,26
"4475",15416160,15466935,"2R",15.6127500727724,0.0988148738783062,91,67
"4476",15416160,15463407,"2R",15.5133825583463,0.131469343714799,72,46
"4477",15416160,15463407,"2R",17.2899762602656,0.116040109129299,90,59
"4478",15416160,15463407,"2R",18.4736954589901,0.112644484506037,101,63
"4479",15416160,15463407,"2R",17.4511235180552,0.122035828797589,87,56
"4480",15416160,15463407,"2R",14.2614544265202,0.138460722587575,61,42
"4481",15416160,15466935,"2R",14.5118188859432,0.0942325901684621,90,64
"4482",15416160,15466935,"2R",16.6101610576956,0.095460695733883,104,70
"4488",24411963,24414108,"2R",10.0235572707706,0.115213301962881,39,48
"4489",16996094,16997062,"2R",3.72693919758236,0.219231717504845,8,9
"4492",13591710,13591772,"2R",0.407021742479008,0.203510871239504,1,1
"4496",6705337,6705831,"2R",5.41251667626032,0.200463580602234,20,7
"4497",18955111,18958200,"2R",32.5949086213104,0.237919041031463,74,63
"4502",22707824,22709217,"2R",6.75373662001056,0.143696523830012,22,25
"4503",17599080,17599247,"2R",1.63339080796268,0.204173850995335,4,4
"4504",7783208,7785029,"2R",5.97398440104203,0.0829720055700282,48,24
"4505",12034432,12035875,"2R",1.87475747565071,0.187475747565071,5,5
"4506",23853562,23858699,"2R",28.2597679176974,0.175526508805574,65,96
"4509",7391025,7393149,"2R",6.43796792764268,0.157023607991285,25,16
"4510",16272312,16276591,"2R",93.8952776378849,0.483996276483943,128,66
"4513",21964173,21970661,"2R",12.7721839582966,0.161673214661982,36,43
"4515",18864092,18864530,"2R",4.33654231749646,0.481838035277384,6,3
"4516",7278729,7281484,"2R",10.8952247271897,0.178610241429339,37,24
"4518",8174657,8225412,"2R",11.4854503835522,0.0377810867880006,155,149
"4519",12849740,12857928,"2R",4.88118499978162,0.203382708324234,19,5
"4521",9843804,9845081,"2R",6.13457950073405,0.191705609397939,20,12
"4523",22926626,22931631,"2R",5.1101122038475,0.104288004160153,34,15
"4524",22925581,22931631,"2R",4.588433018744,0.134953912316,23,11
"4529",12280288,12297710,"2R",16.7938022026089,0.17865747024052,56,38
"4531",13246743,13248827,"2R",5.34787615857014,0.314580950504126,6,11
"4532",10036947,10040003,"2R",10.9281926141896,0.13660240767737,52,28
"4537",15518755,15531189,"2R",15.6242755151849,0.0754795918607967,70,137
"4538",14372298,14372971,"2R",11.2315232785468,0.387293906156785,12,17
"4540",11970982,11975135,"2R",6.22947307153365,0.0699940794554343,46,43
"4542",22413198,22415395,"2R",7.313400870696,0.1625200193488,21,24
"4543",22817643,22821646,"2R",10.92479641979,0.107105847252843,61,41
"4544",22818889,22821646,"2R",9.67458120693095,0.0957879327418906,61,40
"4546",14174447,14180445,"2R",6.83920624360472,0.108558829263567,38,25
"4547",22667182,22667692,"2R",1.77700811278661,0.136692931752816,6,7
"4548",18095761,18100205,"2R",31.3357190739603,0.193430364654076,83,79
"4549",7836826,7861070,"2R",25.5271037197806,0.194863387173898,78,53
"4551",22221195,22223464,"2R",15.3566350851034,0.158315825619623,49,48
"4552",8069899,8077826,"2R",21.2766212873666,0.111395922970506,120,71
"4553",10561805,10614838,"2R",18.3168505670713,0.115929433968806,84,74
"4554",16753444,16763297,"2R",20.6781446117248,0.111773754657972,37,148
"4555",10430586,10435720,"2R",14.0828768985282,0.0737323397828701,125,66
"4556",12578166,12585711,"2R",19.9285009546252,0.126129752877375,88,70
"4557",7068672,7069814,"2R",9.210580831396,0.328949315407,18,10
"4561",14481581,14496760,"2R",13.2338856193122,0.167517539484965,39,40
"4564",18187722,18188286,"2R",13.0539965264605,0.334717859652834,33,6
"4565",15763196,15803471,"2R",36.3509472060149,0.106289319315833,179,163
"4566",15763196,15774622,"2R",12.2685251180619,0.201123362591179,33,28
"4567",17557215,17563350,"2R",7.40431100313859,0.096159883157644,39,38
"4568",17557116,17563350,"2R",7.26365545215194,0.0907956931518992,41,39
"4569",17187582,17187671,"2R",0.427641398709831,0.427641398709831,0,1
"4570",10353516,10353902,"2R",2.65367955325628,0.132683977662814,9,11
"4578",10223457,10223819,"2R",7.02448090806699,0.501748636290499,9,5
"4580",12321343,12322426,"2R",6.14197550264823,0.136488344503294,22,23
"4583",9864593,9865350,"2R",1.5054816796365,0.188185209954563,2,6
"6312",583987,585441,"3L",13.7339362413571,0.185593732991312,32,42
"6412",542233,542852,"3L",9.48717884633664,0.316239294877888,13,17
"7712",838121,839429,"3L",8.71210060452183,0.212490258646874,15,26
"7812",841718,843408,"3L",9.97959353382873,0.142565621911839,21,49
"7912",844366,851013,"3L",61.6223814502715,0.156799952799673,150,243
"8112",873420,892172,"3L",33.7373581626371,0.11097815185078,149,155
"8212",909298,910704,"3L",18.0829362961254,0.175562488311897,50,53
"8312",878456,880903,"3L",31.2428307238555,0.198998921807997,49,108
"8412",853284,856670,"3L",13.4924195559665,0.166573080937858,25,56
"8512",836786,837451,"3L",7.35525311036268,0.188596233599043,16,23
"8612",827881,832940,"3L",17.2633381082207,0.100955193615326,46,125
"9512",688588,690081,"3L",7.26715564207492,0.115351676858332,20,43
"9612",685994,687868,"3L",11.9746569697896,0.193139628544994,19,43
"10012",994061,995546,"3L",17.9080006348435,0.229589751728763,27,51
"10112",1035374,1036218,"3L",9.14104247087568,0.268854190319873,11,23
"10212",1189805,1190357,"3L",9.18121258273819,0.296168147830264,12,19
"10612",1212952,1213371,"3L",18.3912619175262,0.427703765523866,28,15
"10812",1218260,1218682,"3L",5.21312508238575,0.186183038656634,9,19
"11012",1203406,1204639,"3L",20.4566706792277,0.358888959284697,20,37
"11112",1194870,1195295,"3L",4.6057714845723,0.15352571615241,13,17
"11312",1141971,1174497,"3L",42.8639038225944,0.16360268634578,117,145
"11412",1038325,1100636,"3L",28.2333169679035,0.128333258945016,101,119
"12012",1248291,1250066,"3L",16.8095781581382,0.171526307736104,34,64
"12212",1252167,1254140,"3L",13.8581425419018,0.15228728068024,31,60
"12512",1283736,1294282,"3L",43.0114408062415,0.164165804603975,106,156
"13012",1326014,1329412,"3L",39.8348963421533,0.244385867129775,53,110
"13112",1324571,1329412,"3L",37.5032970668487,0.227292709496053,54,111
"13212",1325253,1329412,"3L",38.1304430131285,0.233929098240052,53,110
"13812",1384517,1386982,"3L",17.9919215851434,0.227745842849917,38,41
"13912",1411226,1413075,"3L",46.7575826185008,0.242267267453372,102,91
"14012",1416462,1417858,"3L",11.7601239871248,0.0948397095735869,60,64
"14112",1465487,1467350,"3L",14.519160013591,0.18614307709732,43,35
"14712",1523517,1533908,"3L",25.7237129810419,0.119645176656009,76,139
"14812",1523517,1533908,"3L",27.6006045172715,0.127191725886044,77,140
"15012",1497216,1499158,"3L",31.7202699438268,0.262150991271296,56,65
"15112",1497216,1502469,"3L",35.2164692766909,0.275128666224148,57,71
"16012",1422064,1423362,"3L",18.9597764160263,0.228431041156943,29,54
"16312",1333420,1334521,"3L",5.74253613653323,0.119636169511109,10,38
"16412",1332355,1333113,"3L",9.64520276940175,0.158118078186914,26,35
"16512",1322008,1322782,"3L",8.35291307356187,0.151871146792034,28,27
"16612",1322008,1322782,"3L",9.55594187950347,0.173744397809154,28,27
"17312",1237303,1238235,"3L",11.2107752113425,0.177948812878452,21,42
"17612",1550794,1552623,"3L",24.8966686396779,0.209215702854436,65,54
"18112",1593670,1599858,"3L",30.11444304247,0.0749115498568906,175,227
"18212",1618501,1622986,"3L",11.3115938369129,0.102832671244663,40,70
"18312",1618501,1622986,"3L",15.121276212613,0.140011816783454,38,70
"18412",1618918,1620255,"3L",17.2330042585018,0.239347281368081,29,43
"19012",1665251,1666241,"3L",6.20036584463171,0.147627758205517,13,29
"19112",1694642,1696297,"3L",17.109100453341,0.154136040120189,55,56
"19312",1743213,1745009,"3L",21.9831866219956,0.199847151109051,43,67
"20112",1812682,1822771,"3L",14.605403152233,0.184878520914342,42,37
"20212",1812682,1822137,"3L",4.11517548915201,0.105517320234667,16,23
"20312",1832840,1834958,"3L",7.6574856293252,0.19143714073313,13,27
"20712",1777046,1777330,"3L",2.62406629549712,0.187433306821223,5,9
"21012",1736234,1737799,"3L",14.9198868074352,0.173487055900409,35,51
"21512",1701398,1702302,"3L",7.72357566547479,0.188379894279873,20,21
"21612",1670475,1672705,"3L",35.7875577459683,0.248524706569224,46,98
"21712",1667349,1668626,"3L",23.5120067811097,0.361723181247841,37,28
"22012",1661108,1663969,"3L",7.53367696047737,0.243021837434754,15,16
"22412",1638044,1639136,"3L",10.804421302896,0.225092110477001,17,31
"22512",1638044,1639072,"3L",10.7886004790838,0.207473086136227,20,32
"22612",1632270,1636819,"3L",12.6157206942169,0.229376739894853,28,27
"22712",1632270,1635965,"3L",13.0864988947851,0.23368748026402,29,27
"23212",1601271,1602571,"3L",8.91607740418997,0.185751612587291,21,27
"24112",1941176,1942732,"3L",21.7482304432129,0.262026872809794,28,55
"24512",1971817,1974239,"3L",10.5856713641331,0.182511575243675,12,46
"24612",2090992,2114297,"3L",141.036124354223,0.228213793453435,166,452
"25112",1933935,1936280,"3L",19.4368779675837,0.194368779675837,29,71
"25312",1871764,1876178,"3L",23.1443991292794,0.167713037168691,36,102
"25612",1840795,1842004,"3L",12.2343698566671,0.239889605032689,29,22
"25912",2238428,2243619,"3L",59.5831844086073,0.327380134113227,45,137
"26212",2266502,2267464,"3L",12.1599386876076,0.264346493208861,16,30
"26312",2267870,2268526,"3L",10.3694467583852,0.22542275561707,25,21
"26512",2276598,2277801,"3L",12.0560768796535,0.194452852897637,14,48
"26612",2338922,2344114,"3L",14.2657149871597,0.127372455242497,40,72
"26712",2360566,2362635,"3L",14.9129402262233,0.135572183874757,41,69
"26912",2373796,2376410,"3L",12.6508105714952,0.0816181327193237,58,97
"27012",2389724,2390185,"3L",8.59314749376332,0.318264721991234,11,16
"27512",2263651,2265775,"3L",18.6059023545897,0.17890290725567,39,65
"28412",2173064,2174142,"3L",7.79023802043991,0.152749765106665,20,31
"28512",2169712,2170846,"3L",20.0119766907404,0.21289336905043,54,40
"28712",2491123,2492067,"3L",15.3518079489725,0.191897599362156,33,47
"28812",2587753,2588713,"3L",15.7191042080353,0.365560562977565,18,25
"29012",2592336,2595043,"3L",18.0652613094681,0.123734666503206,69,77
"29512",2645441,2646496,"3L",13.089341088519,0.198323349826046,30,36
"29612",2648532,2650084,"3L",7.25463986037371,0.103637712291053,26,44
"29712",2739773,2740117,"3L",4.43173167228789,0.295448778152526,3,12
"29912",2642416,2643346,"3L",6.40058406683408,0.193957092934366,10,23
"30012",2610489,2629310,"3L",21.1630491471036,0.213768173203067,55,44
"30112",2601633,2629310,"3L",39.5254360694992,0.143208101701084,116,160
"30212",2596993,2599319,"3L",28.0051922177577,0.217094513315951,63,66
"30312",2556559,2585682,"3L",25.0698254948308,0.0892164608356969,137,144
"30412",2556559,2585682,"3L",29.7679091732465,0.132892451666279,109,115
"30512",2556559,2585682,"3L",25.8692521608268,0.123776326128358,103,106
"30712",2499540,2503273,"3L",11.0145921786753,0.203973929234728,15,39
"30812",2499540,2503273,"3L",10.2024797750603,0.196201534135775,13,39
"30912",2499540,2502497,"3L",9.09696364452592,0.178371836167175,12,39
"31012",2499540,2502722,"3L",10.3077483799901,0.214744757916461,8,40
"31112",2476406,2478308,"3L",17.7132954492869,0.167106560842329,48,58
"31212",2474770,2475594,"3L",13.1679654029632,0.235142239338628,24,32
"31712",2981123,2983301,"3L",8.15594979910612,0.075518053695427,39,69
"31812",2995250,2995856,"3L",7.13822645036973,0.254936658941776,9,19
"31912",3008746,3010392,"3L",20.0744129011547,0.168692545387855,36,83
"32112",3043052,3043952,"3L",6.38559572647115,0.177377659068643,12,24
"32412",3053414,3054813,"3L",9.99113829259954,0.128091516571789,34,44
"32512",3052674,3054813,"3L",11.7918633818505,0.0966546178840204,59,63
"32612",3052674,3054813,"3L",11.8520596196046,0.0979509059471458,59,62
"32712",3053414,3054688,"3L",14.0509407231742,0.167273103847312,39,45
"33712",3016189,3017215,"3L",9.76503614223485,0.195300722844697,19,31
"34812",3167979,3168437,"3L",6.7568260176489,0.211150813051528,18,14
"36512",3295006,3298699,"3L",24.573938865915,0.125377239111811,101,95
"36912",3315637,3315849,"3L",3.94893506271372,0.263262337514248,8,7
"41511",3511205,3512602,"3L",40.0426095000794,0.320340876000635,63,62
"43411",3943595,3946148,"3L",31.5987727561915,0.154140354908251,90,115
"43511",3947934,3948607,"3L",22.9026731301506,0.309495582839873,34,40
"44011",3941116,3942432,"3L",7.45044276457816,0.158520058820812,6,41
"44111",3938698,3940084,"3L",8.43887149292068,0.205826133973675,11,30
"44211",3937016,3937746,"3L",7.27978759286891,0.196751016023484,10,27
"44911",3810353,3810970,"3L",5.47392020491015,0.109478404098203,20,30
"45211",3717395,3781230,"3L",33.208357972702,0.137224619721909,125,117
"45611",4026769,4028480,"3L",14.2769712339664,0.145683379938433,32,66
"45711",4028684,4030244,"3L",11.9106524663505,0.163159622826719,20,53
"4587",4030439,4031922,"3L",5.19586958034755,0.0999205688528376,11,41
"4622",4035799,4037536,"3L",6.91358564727104,0.121290976267913,12,45
"4642",4046992,4058726,"3L",17.1291490965904,0.15025569382974,50,64
"4662",4062340,4064091,"3L",19.9368864381717,0.231824260908973,29,57
"4692",4110501,4113784,"3L",28.5241040364505,0.130247050394751,93,126
"4702",4139179,4140457,"3L",9.04348261992762,0.282608831872738,13,19
"4722",4143186,4145849,"3L",15.6708690581817,0.106604551416202,83,64
"4732",4148929,4152283,"3L",6.68846085790316,0.0777728006732926,28,58
"4862",4289095,4291176,"3L",18.9415243929534,0.175384485119939,38,70
"4872",4289095,4291066,"3L",18.522152008521,0.1764014477002,37,68
"4882",4281601,4282729,"3L",8.54586750149899,0.203473035749976,5,37
"4952",4212248,4212873,"3L",10.2842782410023,0.239169261418659,17,26
"4962",4211004,4211472,"3L",6.04908816536037,0.201636272178679,11,19
"4972",4208190,4209092,"3L",17.9157279333979,0.263466587255852,40,28
"4992",4186517,4186768,"3L",2.91881397844365,0.208486712745975,5,9
"5002",4183320,4184663,"3L",14.0921860749633,0.238850611440056,14,45
"5022",4161998,4165588,"3L",42.3121579250512,0.169928345080527,83,166
"5112",4095012,4101556,"3L",12.9875119486314,0.152794258219193,39,46
"5122",4095012,4101556,"3L",12.3986258899357,0.153069455431305,36,45
"5132",4095012,4101556,"3L",9.82403117133877,0.127584820406997,33,44
"5142",4075368,4084790,"3L",23.8868620884504,0.262492989982971,34,57
"5152",4072088,4073840,"3L",14.9872261906743,0.205304468365402,26,47
"5182",4023070,4025130,"3L",12.1781537397687,0.123011653937058,47,52
"5212",4364701,4365207,"3L",5.18675378006159,0.192101991854133,9,18
"5222",4390491,4402840,"3L",11.6654515319297,0.125434962708921,39,54
"5242",4418122,4419901,"3L",24.6103531259843,0.236638010826772,61,43
"5252",4418686,4419901,"3L",14.1361867378332,0.214184647542928,38,28
"5292",4436889,4438203,"3L",60.4218531260484,0.402812354173656,63,87
"5302",4446675,4447948,"3L",16.5010619489961,0.358718738021654,26,20
"5342",4626940,4629112,"3L",9.48697387341462,0.139514321667862,18,50
"5352",4634439,4634789,"3L",7.66269880774837,0.306507952309935,12,13
"5382",4511239,4524510,"3L",32.8509833331405,0.147977402401534,79,143
"5402",4459301,4460247,"3L",18.2750224686959,0.304583707811598,30,30
"5412",4457323,4458112,"3L",13.8626061139512,0.243203616034232,34,23
"5452",4366701,4367414,"3L",18.3431619286285,0.31626141256256,22,36
"5482",4294525,4298595,"3L",33.1432612913341,0.301302375375765,44,66
"5492",4648672,4650132,"3L",19.7532501344745,0.303896155914992,14,51
"5522",4758029,4758409,"3L",3.71071639402776,0.20615091077932,6,12
"5662",4689057,4689989,"3L",8.96261202235035,0.208432837729078,11,32
"5672",4687799,4688701,"3L",7.54287847187213,0.134694258426288,16,40
"5712",4980098,4980637,"3L",1.9563040164972,0.0815126673540498,6,18
"7662",18526990,18527397,"3L",14.9758041426439,0.394100109016944,21,17
"7822",18303686,18304099,"3L",4.07489742635778,0.12348174019266,19,14
"7832",18292296,18294228,"3L",9.17907681510693,0.101989742390077,31,59
"7862",18130170,18132066,"3L",6.47533800205517,0.089935250028544,22,50
"7872",18107965,18109392,"3L",12.4431282227237,0.163725371351627,35,41
"7962",17953644,18059584,"3L",51.9331462273202,0.168068434392622,170,139
"8342",17561773,17598907,"3L",56.1257179819411,0.239853495649321,150,84
"8352",17561773,17599024,"3L",53.5064559559783,0.226722270999908,152,84
"8513",17466126,17466553,"3L",3.70887439901253,0.168585199955115,10,12
"8962",16928517,16935208,"3L",12.0754579665822,0.150943224582277,39,41
"8972",16930120,16935208,"3L",6.43752898231074,0.121462810986995,22,31
"8982",16931274,16935208,"3L",12.9954929836996,0.123766599844758,45,60
"9442",16306647,16307095,"3L",7.0528999189129,0.207438232909203,21,13
"9462",16319926,16320378,"3L",8.35503660032897,0.245736370597911,19,15
"9472",16323731,16324260,"3L",7.21957217092628,0.21234035796842,15,19
"9592",16394950,16396005,"3L",11.8295369802447,0.197158949670745,25,35
"9632",16556896,16557850,"3L",15.766829152068,0.242566602339508,33,32
"9822",16327320,16327728,"3L",5.16174753558778,0.206469901423511,11,14
"9872",16305348,16305791,"3L",5.40757587164147,0.168986745988796,16,16
"10002",16265430,16265720,"3L",9.38151810337215,0.312717270112405,19,11
"10013",16269435,16269831,"3L",8.34005773283717,0.219475203495715,19,19
"10022",16271340,16271649,"3L",2.68230998356216,0.149017221309009,10,8
"10032",16277487,16277975,"3L",8.73845260531908,0.364102191888295,10,14
"10072",16282981,16283657,"3L",12.5539070652885,0.30619285525094,18,23
"10082",16281261,16281866,"3L",9.8474876688602,0.2661483153746,16,21
"10092",16278661,16279209,"3L",7.22630808695856,0.314187308128633,6,17
"10332",15959266,15960505,"3L",7.83289973623022,0.113520286032322,38,31
"11762",14560251,14560730,"3L",3.81506047550502,0.119220639859532,15,17
"11832",14233487,14234511,"3L",19.3488519046815,0.284541939774728,30,38
"11862",14329437,14329742,"3L",4.65858017953793,0.125907572419944,21,16
"11882",14113027,14126072,"3L",32.5298807109781,0.208524876352424,77,79
"11892",14104257,14107074,"3L",15.0395566725109,0.165269853544076,39,52
"12112",14071968,14075942,"3L",18.1340096491492,0.118522938883328,39,114
"12122",14079612,14082852,"3L",14.2214914015757,0.0836558317739747,49,121
"12242",13860760,13866691,"3L",10.7633209730797,0.13624456927949,26,53
"12462",13378622,13379059,"3L",3.8111675777481,0.173234889897641,7,15
"12472",13382805,13383902,"3L",18.4627556896032,0.249496698508151,37,37
"12482",13382805,13383902,"3L",18.1100373477134,0.241467164636179,38,37
"12662",13380482,13381276,"3L",7.54927361589759,0.148024972860737,27,24
"12672",13247127,13248632,"3L",11.616518044043,0.152848921632145,25,51
"12982",12694312,12708953,"3L",27.3367405582401,0.182244937054934,69,81
"13122",12854049,12856472,"3L",14.9327081739637,0.134528902468141,29,82
"13182",12813116,12813907,"3L",6.91271156163692,0.172817789040923,11,29
"13352",12530751,12533612,"3L",13.1082970953707,0.105712073349764,39,85
"13412",12502628,12503827,"3L",6.9732904869288,0.139465809738576,11,39
"13422",12492146,12497010,"3L",13.0929377045378,0.242461809343293,22,32
"13452",12463272,12467618,"3L",19.8766434818375,0.0979144999105296,116,87
"13462",12422635,12432313,"3L",25.7895016287508,0.139402711506761,97,88
"13472",12415339,12417212,"3L",10.8293354981935,0.133695499977697,33,48
"13502",12399600,12401820,"3L",18.3880568607954,0.151967412072689,48,73
"13662",12197907,12198767,"3L",6.36661339709378,0.138404639067256,18,28
"13972",12042410,12044162,"3L",15.1606303768224,0.1403762071928,52,56
"13982",12068138,12081351,"3L",17.9219627914867,0.0995664599527038,71,109
"14113",11922739,11924691,"3L",12.4612138945284,0.12337835539137,35,66
"14242",11473408,11473881,"3L",6.8890131983668,0.191361477732411,11,25
"14252",11474998,11475471,"3L",5.61160821630433,0.170048733827404,10,23
"14272",11508637,11508900,"3L",10.5406172795359,0.234235939545243,29,16
"14332",11628454,11629604,"3L",11.2930842970711,0.245501832545024,24,22
"14342",11635101,11642490,"3L",9.23643173979468,0.102627019331052,27,63
"14442",11650973,11675482,"3L",26.6375364552321,0.216565337034407,57,66
"14452",11646425,11648299,"3L",7.79158601564773,0.0905998373912527,29,57
"14572",11577172,11577435,"3L",5.68584542330333,0.203065907975119,19,9
"14622",11199677,11200477,"3L",6.30698107981165,0.286680958173257,4,18
"14642",11210937,11213777,"3L",13.1389253765407,0.0847672604938107,60,95
"14662",11311797,11313355,"3L",17.3904114465237,0.241533492312829,14,58
"14672",11394771,11395643,"3L",13.0720212194053,0.266775943253169,19,30
"14682",11425182,11426359,"3L",13.3565977464013,0.190808539234305,36,34
"14692",11445299,11446426,"3L",9.72786019488354,0.18014555916451,19,35
"14702",11445299,11446426,"3L",9.41454715533265,0.192133615414952,17,32
"14713",11458560,11459525,"3L",4.25670061436231,0.0989930375433095,9,34
"14722",11463771,11465307,"3L",13.242629831971,0.142393869160978,31,62
"14732",11457159,11458292,"3L",10.1254018650961,0.151125400971584,17,50
"14742",11362608,11364771,"3L",15.7536189427365,0.135807059851177,60,56
"14752",11320694,11321719,"3L",31.280597952516,0.289635166227,64,44
"14772",11233023,11235938,"3L",23.2641999710105,0.192266115462897,38,83
"14792",11198429,11205812,"3L",9.14836614153644,0.0933506749136371,28,70
"14822",10890049,10890607,"3L",17.3852387931249,0.305004189353069,32,25
"14832",10891768,10892407,"3L",15.2158851350282,0.287092172359022,35,18
"14842",10894191,10894620,"3L",3.26911094495408,0.181617274719671,6,12
"14852",10972738,10973264,"3L",9.59872872435007,0.22322624940349,27,16
"14882",11057556,11059247,"3L",9.08110805216714,0.122717676380637,16,58
"14892",11057179,11059247,"3L",8.83548339079038,0.11939842419987,16,58
"14912",11065395,11068539,"3L",32.4561183123158,0.202850739451974,66,94
"14962",11108263,11108673,"3L",5.62661000657276,0.114828775644342,30,19
"14972",11109837,11111861,"3L",14.5678756627036,0.191682574509258,19,57
"14992",11130870,11131259,"3L",5.80842427348016,0.145210606837004,20,20
"15042",11149910,11150670,"3L",5.04230891641782,0.157572153638057,7,25
"15062",11122044,11123048,"3L",5.49345391594664,0.101730628073086,20,34
"15092",11103424,11103873,"3L",15.5082219108888,0.310164438217775,29,21
"15102",11102002,11103006,"3L",9.36866648766233,0.203666662775268,14,32
"15122",11093436,11096049,"3L",32.0355418076269,0.204048036991254,84,73
"15152",11069134,11069844,"3L",5.18454734538686,0.123441603461592,10,32
"15192",10982493,10984901,"3L",26.9886688671639,0.177557032020815,66,86
"15272",10643543,10644319,"3L",14.8636349753528,0.297272699507057,25,25
"15282",10661575,10662923,"3L",9.84939367779524,0.16981713237578,19,39
"15292",10685050,10689107,"3L",30.0723674586396,0.133063572825839,110,116
"15302",10685050,10689107,"3L",30.3715932824529,0.134984859033124,110,115
"15312",10691176,10691874,"3L",8.14697733434468,0.181043940763215,15,30
"15322",10801230,10801979,"3L",46.7054182156687,0.409696651014638,66,48
"15332",10858622,10874464,"3L",54.6252447167544,0.22760518631981,114,126
"15342",10869934,10874464,"3L",56.6086478084372,0.23105570534056,116,129
"15352",10879170,10879730,"3L",6.02376365658865,0.231683217561102,10,16
"15362",10882963,10883485,"3L",3.83895132493797,0.127965044164599,10,20
"15372",10884478,10885985,"3L",14.4371991384561,0.195097285654812,30,44
"15382",10880795,10882018,"3L",27.3512691357772,0.32561034685449,45,39
"15402",10693318,10694017,"3L",4.10151637849836,0.170896515770765,11,13
"15412",10641204,10659547,"3L",12.813530836653,0.297989089224489,12,31
"15422",10634641,10637761,"3L",21.7832450744444,0.141449643340548,49,105
"15492",10459885,10463026,"3L",67.8935882934898,0.281716133997883,127,114
"15532",10273204,10274621,"3L",22.988346563548,0.267306355390093,23,63
"15552",10243323,10244706,"3L",21.9468096835047,0.281369354916727,23,55
"15562",10221076,10225030,"3L",18.2249091684765,0.187885661530686,45,52
"15582",10221076,10223207,"3L",9.05988004680539,0.153557288928905,24,35
"15592",10218507,10220164,"3L",43.6911359794177,0.349529087835342,64,61
"15752",9889284,9892342,"3L",14.0578532850755,0.0943480086246681,56,93
"15802",9971213,9971972,"3L",7.77820600011856,0.210221783786988,15,22
"15812",9967475,9968294,"3L",9.96835883542812,0.221519085231736,20,25
"15842",9893995,9894670,"3L",5.25009172950458,0.194447841833503,9,18
"15912",9837182,9838605,"3L",7.54066164657622,0.13001140769959,15,43
"15932",9803651,9804113,"3L",5.12852966774016,0.183161773847863,14,14
"15942",9801618,9802049,"3L",4.86281664399561,0.211426810608505,7,16
"15952",9529921,9531331,"3L",22.6763040013703,0.359941333355084,24,39
"15962",9599073,9600209,"3L",10.1396716899047,0.215737695529887,11,36
"15972",9601596,9602459,"3L",8.98250970609858,0.208895574560432,14,29
"16042",9679908,9680807,"3L",9.17319995088457,0.179866665703619,13,38
"16052",9681414,9683285,"3L",15.5242169163954,0.221774527377077,14,56
"16132",9730068,9731104,"3L",14.4700301113291,0.2953067369659,20,29
"16142",9731411,9733802,"3L",10.8321888003979,0.120357653337754,33,57
"16222",9600550,9601305,"3L",8.06859914561735,0.175404329252551,17,29
"16262",9495681,9499178,"3L",6.48271211047915,0.111770898456537,13,45
"16313",9334630,9336932,"3L",4.01538784837992,0.10852399590216,16,21
"16362",9364417,9365178,"3L",11.6029919829776,0.223134461211108,18,34
"16372",9375484,9376083,"3L",6.18578548822216,0.167183391573572,14,23
"16402",9404889,9406036,"3L",16.0279028936474,0.254411157042022,25,38
"16492",9477507,9485589,"3L",43.9170630641384,0.115267882058106,158,223
"16502",9490166,9491799,"3L",7.52704706546946,0.167267712565988,19,26
"16513",9486626,9487704,"3L",7.16038671379919,0.155660580734765,15,31
"16672",9370354,9371018,"3L",6.6029476302738,0.18341521195205,17,19
"16682",9362931,9366789,"3L",10.9724414313099,0.0857221986821083,45,83
"16692",9351746,9358641,"3L",12.1859140511196,0.190404907048744,13,51
"16702",9351746,9357630,"3L",13.0910372287804,0.204547456699694,13,51
"16722",9203319,9205500,"3L",10.208670314634,0.126032966847333,22,59
"16762",8956947,8957492,"3L",5.22772958300778,0.174257652766926,8,22
"16862",9041540,9044854,"3L",11.6653085455739,0.212096519010435,17,38
